286,2130,19
4905,397,77
679,418,55
3576,2834,38
1643,2709,70
1958,4135,52
792,2358,96
4378,3956,2
426,4363,55
1277,1910,87
3523,1178,45
3173,3169,63
1456,124,16
4787,2706,56
183,3037,96
959,966,5
3103,2760,47
3636,707,64
3627,1903,4
901,2770,97
4751,2430,45
81,3068,74
2942,2060,44
2028,4817,11
1052,3150,41
2290,4140,1
1419,1329,71
2861,2216,30
196,91,56
2139,62,87
900,1893,61
815,1192,41
1387,3912,39
4755,3366,65
805,298,72
551,467,97
1542,3519,22
2469,1574,83
356,3141,11
2492,3299,4
985,1863,74
1308,581,21
2215,77,45
2622,633,59
3364,4584,77
559,1798,64
4991,2578,6
2754,3720,11
4688,4941,3
3370,3813,38
2708,2272,61
940,687,57
4919,974,91
2992,595,7
2324,4279,21
971,2978,11
579,120,31
903,2894,5
1358,964,49
2318,517,93
3866,1332,94
1721,914,15
736,681,55
3850,1863,72
1673,1959,90
3836,3758,50
487,1896,23
4921,481,57
3201,811,81
1258,2275,36
1859,1099,4
3369,679,5
4362,2302,85
3121,4774,47
3599,1218,57
578,3214,90
1577,3036,31
4081,4098,53
2015,3577,22
778,1672,8
1990,4162,43
1506,1634,57
3797,1594,11
2725,1638,79
749,4081,75
2887,1543,1
2667,992,1
4536,1058,5
4454,670,12
1890,4661,51
425,1125,37
1813,4427,18
4005,263,44
3938,2473,36
2562,3532,3
2086,4390,38
4550,1511,38
1013,339,2
4326,3353,64
1091,3278,43
2282,1322,71
4223,3524,99
1744,1976,16
4126,900,25
1520,4712,93
2611,4192,2
2040,1444,89
4747,1755,54
3768,2272,75
407,2806,76
3896,2019,89
1472,3753,12
3566,1297,23
4833,248,64
2871,1622,16
2690,3016,19
1709,2505,47
4412,3836,8
4241,4996,94
132,285,80
1779,4623,87
2429,513,13
2029,4621,17
4334,497,13
804,4571,12
2114,2085,57
901,1930,34
2480,4185,40
3840,4851,74
3489,1401,3
832,1282,70
4659,548,66
4521,3987,57
4128,4777,32
1140,823,44
3306,3205,43
64,4837,1
2553,1735,92
2805,2317,7
2739,2130,8
3543,3765,57
3747,3038,76
3357,303,60
3855,4133,8
4128,4308,80
2715,2447,65
7,1737,77
4930,3074,33
761,2724,83
2396,1762,6
957,1192,62
2879,3842,64
3354,1739,12
643,4752,11
938,142,64
3318,4968,90
2551,757,6
744,1979,59
1883,4471,4
3007,1746,93
1575,2709,60
897,2957,69
2554,1614,46
3083,4116,96
2990,4901,95
432,1962,85
647,3364,96
835,3762,80
4985,2087,89
1967,4691,62
322,2389,83
2920,2194,81
3128,3568,30
2896,4522,42
1673,1448,95
3706,310,55
3476,1784,86
3999,4364,66
2559,3128,96
721,1692,48
4959,2422,89
2168,2817,65
31,3672,86
2821,3568,54
3665,3909,88
4335,3782,14
2597,793,26
925,1206,43
4129,2835,43
4648,935,3
907,4314,44
2301,787,21
1120,4470,61
283,3497,97
3728,4791,0
3918,2575,76
4034,596,7
627,1419,76
3438,3005,42
3780,2931,30
1262,1016,71
2,3553,66
3059,1443,74
2751,3628,71
2268,2579,15
3721,4357,52
1708,2941,28
4472,3411,49
1749,4931,22
171,112,67
706,941,46
1518,303,7
2201,2695,42
3536,2852,36
1921,3314,30
3134,53,41
1526,1882,34
1106,4546,84
515,747,96
2338,1825,26
2820,3423,3
2183,3660,82
986,4804,23
3321,1268,30
3625,2039,5
114,3684,53
3473,2391,78
572,1798,73
4105,3954,36
346,1504,99
486,658,13
947,1185,97
4066,3757,73
1344,4083,50
4489,3,48
2879,1342,69
405,4642,50
3821,2748,89
216,522,52
252,313,27
4443,2016,0
3653,3030,32
1491,2958,11
1453,757,96
4969,1672,2
1225,2494,17
1663,3208,62
3361,2872,92
3073,1288,34
4295,4034,52
1293,3320,89
558,3840,14
2931,32,29
3702,600,25
4437,3520,25
4153,3760,59
4721,2695,89
3116,1124,38
1015,115,87
4510,4834,73
2569,2910,38
1125,3852,27
4038,2694,81
2860,82,1
1113,4994,4
1164,4252,23
3427,2497,26
3722,4595,10
337,3742,26
1735,685,100
2817,4298,13
586,4019,36
4955,2464,24
2705,2416,89
4836,4764,73
3195,4690,30
4667,1921,82
735,2875,46
4952,3620,62
289,1107,55
94,1126,45
3778,2629,8
845,666,80
916,2166,91
4644,694,94
3594,502,21
895,1900,38
4362,2614,51
4209,638,8
1607,1884,51
1704,4146,21
2069,3266,65
4550,4169,11
116,988,47
2165,4890,69
2468,1227,14
3814,964,5
4497,2763,59
4523,1872,63
2712,1015,76
1404,3489,90
2336,2351,30
581,4933,16
222,1434,20
3198,1677,87
3286,2281,88
2209,2887,59
734,3802,74
669,2001,42
65,2818,63
2640,3439,45
4325,1286,48
1111,4930,16
4643,1315,75
3882,3817,80
2577,2144,66
552,1346,26
3442,2396,26
2178,3835,31
2875,2010,1
1662,2448,97
2936,4205,99
2392,248,75
4665,4810,6
241,2538,42
1828,2591,40
3064,2807,10
1907,3207,87
2350,2483,73
3235,1193,24
1346,3311,85
2939,2753,52
2234,3765,82
4139,2397,51
4951,4351,79
2752,985,7
3960,2231,13
1604,3704,90
647,4831,56
2335,2154,5
187,49,70
2023,1241,7
1774,4280,60
1541,2035,65
2166,4101,10
1165,2568,12
1477,2548,34
2471,3173,77
992,3887,91
2433,2498,58
3443,3755,82
253,4050,20
1336,4361,12
4132,2266,0
4647,187,89
3140,4909,30
241,1794,88
46,726,74
2097,1005,96
1230,1245,27
2469,2731,60
2520,667,51
3368,3141,92
4371,2439,4
2694,3628,78
1836,4130,91
617,4535,9
402,1307,64
3309,3172,0
1554,37,22
965,1753,59
1955,2067,88
704,746,95
4567,831,37
2332,1597,71
2317,2628,80
3648,3313,70
4116,2752,3
4751,2521,41
4718,1176,94
4976,996,28
4109,2733,59
1750,4790,9
1587,3218,6
4087,3856,4
3156,3135,23
585,984,50
3855,1075,15
244,806,74
1698,2365,53
4852,4870,98
1603,4288,40
2606,3889,70
368,4395,94
2073,2255,64
795,4153,45
1041,1739,7
2483,4518,4
2466,3250,61
3269,2406,100
164,972,51
2627,4241,32
505,1209,44
4905,2801,48
4277,4001,49
1134,4325,4
4448,1368,91
3540,4573,85
2274,3874,35
3543,792,79
304,1977,61
2077,100,19
138,1503,64
939,4571,38
1933,4548,66
2268,755,76
2913,3989,38
621,2686,14
3459,4289,21
4143,3267,16
353,1344,19
3546,497,34
1719,4521,69
4771,856,38
4056,177,28
4037,1162,54
443,302,51
3126,1911,67
4921,85,69
1998,4527,30
1669,1567,5
1279,2605,50
393,1884,2
607,4033,77
1014,454,44
1713,1464,48
873,4127,20
1881,4199,48
4709,1581,20
3341,562,29
549,4069,17
2238,3529,0
4446,1566,37
4711,143,43
2290,4566,41
4297,4052,19
4289,3441,99
1729,2599,31
3375,4795,97
1173,4439,59
4720,3041,36
3217,2789,27
3000,1068,0
829,3130,7
1471,805,92
807,3929,61
3690,4112,12
2367,4654,11
3888,3583,12
175,2251,63
3583,434,13
1526,2288,85
323,3247,22
2511,2388,15
1581,4425,51
2063,537,0
2466,1964,28
746,402,4
182,3906,85
2171,1602,4
260,152,73
26,3735,97
534,1975,62
3206,4387,22
4216,1531,2
3999,1005,70
2727,2762,45
3308,2156,85
1924,4074,26
1528,604,90
1684,2999,10
3328,1693,52
115,3686,92
1039,2654,35
3933,2364,93
2150,612,18
2853,1712,23
4799,2192,38
420,2687,21
2467,1242,38
1875,4770,65
528,2785,67
3992,394,43
1835,235,46
3175,1319,1
1355,2671,58
762,1771,45
2778,2957,5
2078,1740,41
3733,4595,43
3499,2107,57
4273,2031,34
891,2886,47
4294,362,50
468,3932,43
4671,2671,15
1239,4344,19
2516,1596,40
2623,2349,46
2219,1291,55
4309,3159,24
389,1829,95
1772,3960,48
4749,3530,82
1503,4527,85
1853,3751,23
3486,4632,76
2633,578,32
334,2959,93
4026,3753,11
2001,2133,2
671,3464,93
3989,3937,100
1787,4038,98
4669,2421,11
262,3877,0
1444,856,62
89,2207,13
4492,1022,62
2603,3304,82
1506,2551,77
1710,4924,29
777,4472,80
1417,1394,72
4693,3424,35
1180,3538,66
2320,3156,27
3743,3673,34
4854,4841,20
2959,4397,20
1341,833,38
526,1140,34
397,1592,16
3434,1886,82
2008,4895,7
1714,519,81
353,1719,47
1523,4763,29
4300,3501,86
4927,3460,57
367,2473,20
36,2480,65
2411,2135,10
1853,4178,48
2988,4400,28
1634,2192,56
1210,1895,40
1154,3273,54
4774,1080,38
1808,416,4
4136,496,87
1560,1698,49
4944,3641,50
3883,973,56
1020,4442,87
1022,4132,78
944,2232,76
4145,4008,61
1870,1806,36
4157,4018,39
3847,4602,80
1239,4425,1
754,4698,98
4247,3033,99
1864,3283,57
1994,4708,37
63,1850,1
887,3170,78
1677,2790,43
4007,454,31
2124,2441,65
1367,1803,5
4771,4786,27
4343,3685,69
4674,1274,97
3058,596,82
654,466,49
1260,2101,49
4925,953,27
573,2146,63
2125,2785,4
2453,981,59
2283,4961,8
4953,3800,21
825,2436,70
3577,1459,52
986,914,58
1314,4100,51
1684,628,51
1504,3366,74
2876,59,39
4166,890,45
4509,1755,56
3828,3678,46
516,4798,12
1295,45,28
4961,2518,8
4689,1685,58
885,90,53
4505,3093,26
1029,1246,54
1931,2083,47
4446,3814,42
2155,2096,41
4099,429,17
1320,774,61
3471,69,66
2081,1450,48
1287,2596,47
2691,4334,70
1152,2650,36
288,4157,88
488,4118,36
584,327,74
4529,4602,17
4130,2877,97
2485,108,61
4631,266,63
1977,474,41
2153,4920,92
3631,947,66
3970,339,22
3590,309,22
3474,1708,63
4161,3750,37
3363,1067,59
4160,1508,77
1864,2815,42
3608,3794,89
970,3045,28
574,2624,9
2619,1934,99
4349,2959,100
656,4038,53
3136,2488,66
953,3968,41
3029,3837,89
505,2448,81
3507,2172,74
3621,1650,18
4804,4408,97
2449,4177,70
4280,1960,98
2623,1569,13
1581,2672,11
742,2981,63
3913,4072,15
3870,1266,16
4043,3545,43
1956,127,34
1819,1672,80
2920,352,47
4908,1469,29
90,2290,9
4814,651,83
967,4801,37
4576,4430,7
3975,2935,98
456,3800,80
2472,2643,5
923,2797,76
1104,1365,67
2894,495,4
1735,4027,12
4756,1273,99
2105,3319,22
1430,2691,74
3792,1400,31
3982,2835,99
3650,2522,0
2599,1876,100
3535,4892,44
500,1319,16
3639,1399,74
3779,3308,53
2184,958,8
4825,2999,70
3698,3859,82
2776,4634,32
3147,3917,19
4118,4069,68
3897,1992,50
4669,4047,1
4449,105,49
1231,1127,31
976,2768,68
3212,4877,4
357,1980,100
586,4700,33
165,2025,14
1150,3782,60
1989,509,38
2869,2237,78
4223,4346,66
1073,126,19
868,217,89
1290,2618,31
4369,2705,67
125,1980,13
138,77,25
1452,507,62
4697,1348,27
2264,116,92
4554,1494,51
3582,2947,48
275,3743,88
643,3109,65
4690,4504,58
2402,3742,72
552,2783,76
178,4745,57
4450,1595,23
4781,1111,73
807,1204,29
3017,953,35
1468,804,66
1963,3053,60
531,622,96
4242,800,6
15,904,2
3252,1843,81
2370,2540,73
380,232,53
3231,3590,98
2989,783,31
3916,2077,80
1002,1265,71
4179,1367,97
2888,3941,89
2265,4196,81
170,374,36
2466,341,43
470,4155,92
4155,509,8
309,3780,88
1031,424,29
335,3049,97
4055,1278,58
3812,2399,84
331,3198,28
4551,1558,8
4534,3031,88
1625,2007,23
1925,2661,24
2201,3527,81
3593,558,15
2632,1655,54
1355,1145,63
2989,2385,41
1672,2862,35
1742,2301,89
2707,2501,53
2870,1043,67
3509,3075,44
3455,2927,19
2511,521,53
3844,2727,41
2345,1004,63
2270,4701,51
4783,269,5
1867,2457,85
4375,2126,39
2382,4506,98
2307,3980,8
2445,3992,40
1067,4891,48
2888,2500,80
1570,1381,18
954,3443,19
1157,1800,60
2442,4945,35
284,4932,63
1977,1136,39
991,4661,47
4342,4877,80
2047,1032,93
3099,1883,26
4201,1461,0
4749,1702,32
4041,7,55
4360,4858,100
2912,1137,64
4889,2291,4
1672,1808,77
3033,2126,94
3414,3602,13
3673,2152,52
1542,2078,33
2570,3133,11
2201,2851,53
1728,2844,71
995,2997,95
965,1815,78
2921,528,22
3521,2616,21
1068,3556,41
730,4366,44
2132,2888,9
2429,558,97
568,565,84
4256,105,91
1941,3790,56
705,2657,82
3319,2323,17
4752,4279,60
3849,246,17
920,2336,53
3296,4968,46
4494,2321,80
3873,3516,100
3585,2433,16
912,4294,56
1583,657,96
1086,1949,71
2136,388,13
1970,1957,97
1044,3802,49
1463,277,72
3271,3369,60
2955,2352,68
733,4064,89
4097,4892,58
3836,2840,12
2860,1121,0
510,2049,71
4367,4579,80
239,1460,10
4845,3028,49
2430,744,1
3860,2428,70
2035,379,73
1323,1024,5
3975,3976,6
4162,1350,86
601,547,25
3952,970,85
3499,3339,96
3824,1665,3
1685,2072,70
3522,2209,84
309,273,96
2564,3561,26
375,978,77
4111,3605,34
3036,471,85
3784,1813,10
3347,4297,26
3336,4039,36
581,879,17
2487,1249,90
3743,3624,53
3102,1374,38
1286,3033,23
1086,2242,80
1237,1674,11
3765,114,77
3937,263,84
4533,3697,72
3005,4465,82
4280,4797,93
2874,251,1
4953,4993,73
4897,2135,12
3532,2005,24
1842,4730,65
4732,1337,65
4807,3903,63
1215,3782,99
4561,2262,58
4872,3891,20
212,618,40
4503,2892,89
2288,340,68
2257,1771,57
849,4888,58
2098,2499,44
252,2494,19
4011,2144,67
3558,2152,73
2174,3269,16
2672,70,21
3370,4681,30
2093,364,96
1680,1610,84
1193,1934,52
1829,4050,87
4727,3084,7
4102,2093,28
4058,2657,26
4024,3683,14
3102,560,81
1736,287,38
439,3876,87
4870,431,3
1582,2257,35
1199,1836,29
209,4376,60
98,4702,57
366,2804,8
65,884,72
3308,2684,45
979,1834,96
4914,1584,2
2802,2584,98
4827,4372,97
979,4901,18
3691,2786,61
2442,386,66
2624,3317,22
1754,3774,54
2908,3243,30
610,2029,54
2286,3473,67
2109,892,9
3459,856,77
940,203,1
2088,1603,57
2988,4998,39
653,2041,30
940,2845,49
3557,3399,24
1669,1738,54
3806,2183,70
1099,553,46
1175,1206,85
2433,3096,12
1214,1316,45
911,2278,25
1972,1184,79
1937,4132,83
569,4668,90
2654,3882,19
4024,3228,39
4255,1461,49
1107,2025,46
2575,2421,80
2916,738,57
4022,1666,43
1022,3381,59
1455,3103,10
3902,4829,4
3055,1822,96
4658,1613,7
3964,2061,99
951,3140,95
1910,930,71
709,2146,36
4225,3076,85
3858,3588,81
4992,1049,63
4643,2380,57
4242,3766,94
4464,3727,73
2201,2631,80
843,326,9
4607,1247,60
4337,1535,48
1293,1437,1
2872,4048,57
207,2169,19
331,1902,61
1237,4957,36
1686,613,54
4566,923,42
754,3113,12
537,4149,74
3318,2393,88
1723,2999,8
3899,4493,97
3319,3196,20
4285,4869,92
3577,4008,44
3167,429,70
297,898,61
3313,3104,91
3980,4350,35
2838,679,3
3203,1744,23
3792,2857,44
2561,4574,12
1658,5000,24
3144,3106,29
4942,1207,29
313,4362,83
1822,3571,60
529,2905,64
2259,3179,8
1636,4952,87
2263,3889,52
401,752,18
863,1184,87
1111,3605,83
1582,3989,50
3543,2244,42
3462,4069,7
3956,2579,55
2160,1174,72
1698,1863,14
4714,4827,52
2660,3568,83
712,352,14
4401,4048,87
2820,1656,53
66,2250,5
692,3779,15
663,4916,36
4398,3816,69
1493,4172,60
4809,604,54
778,4070,25
925,4542,57
2187,2578,14
1777,499,27
4136,1249,53
3847,1304,31
4640,4473,2
2540,3816,75
1804,1540,85
1822,346,84
2988,4137,11
3368,4212,71
1868,1563,24
1777,1913,4
4384,1412,41
2890,326,47
2332,3283,80
3784,3115,33
4507,3927,13
1988,753,16
4632,3599,53
655,528,98
581,4962,14
2484,1376,82
776,254,54
3179,4736,77
4556,4197,23
596,1410,58
1421,1332,31
3673,1949,75
3576,4759,85
3241,2522,94
3837,4830,27
3310,1074,35
4865,1561,69
1311,4580,80
413,685,80
1472,567,60
1638,1248,77
2299,1281,95
875,4310,48
1550,4347,87
3288,3135,84
77,2383,89
915,420,28
271,993,79
2377,249,61
3068,4143,39
3314,1444,7
3393,284,30
2043,4965,21
2177,3878,72
1659,807,69
2538,2816,100
4119,4090,56
272,1836,34
1051,1771,6
1905,4739,77
3586,2444,84
4816,4104,91
3816,2459,12
2532,824,92
56,2865,51
1209,4230,48
3514,4222,27
3719,931,32
3935,2504,66
2411,2975,66
405,2531,94
28,4041,70
913,2432,6
3063,1043,98
3454,4514,20
198,3383,74
4548,3947,80
3415,4086,26
4093,4137,8
276,1964,4
464,1799,13
4859,2109,37
2825,1947,62
642,2668,5
2003,1267,73
4231,4883,62
4344,2389,97
2123,4697,50
4816,2483,97
4943,2584,32
4264,608,11
192,2189,0
1318,4565,96
2648,624,63
1671,4923,50
2827,1431,61
3252,2743,51
1683,3248,100
1419,3319,34
480,2986,85
717,2358,27
5,4471,98
505,4943,90
1948,1389,72
4150,4433,45
255,2144,36
4399,2371,19
1975,4577,80
2374,362,0
4979,2282,93
1280,3919,71
1445,2457,22
3861,634,17
987,4088,38
2568,29,25
3488,58,99
2508,1867,5
3120,46,53
568,1153,70
3088,4206,66
4213,4429,64
4682,2056,35
1328,2050,21
87,3828,20
701,97,97
3977,2947,78
34,4735,60
180,4662,77
1965,402,8
3388,3683,67
3205,3828,23
1168,45,23
3010,164,81
3004,4278,55
4113,4255,36
1405,407,3
63,1486,36
534,838,13
1218,2828,77
3632,2356,60
47,3931,54
1568,3513,21
2170,797,38
1847,4498,41
1030,1380,49
4277,3526,29
2302,551,33
4707,3489,99
2654,3547,4
2172,1900,59
427,3721,96
56,2079,96
1105,2290,66
2278,3175,62
1158,3095,47
4943,3818,6
1734,3996,25
4396,2257,3
136,455,91
2490,44,30
3578,2661,69
3116,672,38
4073,271,22
2563,558,95
652,4556,85
4927,4807,4
4510,4059,74
1075,178,17
2741,726,26
2097,4938,54
408,1409,48
13,695,41
4656,2779,57
1324,4309,66
1950,419,37
3621,1255,18
4694,4696,41
4574,980,32
3404,658,74
194,4386,70
3586,377,24
3042,1163,24
3927,3093,46
1876,2116,67
2333,4619,96
3834,3427,63
3122,1811,2
837,790,31
4065,1735,26
1531,544,68
87,697,22
2992,1676,41
3419,2345,0
4604,2799,7
726,3979,48
2627,2987,37
4303,1649,71
2970,3207,95
4386,2288,48
4350,564,66
1749,2608,35
258,4618,47
4410,3759,7
3269,2750,37
2710,3450,48
2087,1497,7
709,4004,25
3856,560,32
3192,2229,77
4084,4105,20
1792,4163,63
4786,2030,61
1325,3024,81
2535,570,45
3374,2091,50
4139,3373,38
4042,3200,88
3012,2852,92
162,2743,95
3120,719,35
457,2327,35
2431,2498,46
636,336,12
3224,3878,100
1512,4937,98
3250,2372,28
1687,4852,37
552,3643,25
4046,1096,17
3755,4766,16
935,393,92
218,375,24
4667,3148,28
4670,4489,30
3212,4116,47
2257,4711,98
2155,3048,84
1762,4853,5
833,707,68
18,3856,74
4811,2871,74
2647,3665,8
4691,4428,78
594,2,97
4472,3358,39
2068,3786,68
3530,2869,63
4591,3303,16
3420,1516,36
1295,3905,90
2458,3111,42
3067,102,16
4705,2944,90
931,4075,37
1224,3382,75
2952,1671,48
4970,458,63
2349,1380,73
665,1927,65
1303,218,94
1159,4808,35
1812,1606,7
306,3580,50
2249,58,70
3051,4235,82
2143,294,88
2173,4098,56
1882,4392,58
3928,905,94
3156,680,75
3605,2377,8
4580,1562,71
4774,1329,99
1293,1775,57
4564,4655,13
4108,888,89
4451,716,2
4377,4783,67
2299,1087,3
1606,1297,45
2926,4260,92
1246,1825,46
3341,3016,79
4518,1277,41
2332,3446,81
3045,4437,74
664,2723,80
1817,2511,86
2183,4173,69
3265,2841,96
2412,1740,44
2096,2377,31
4673,1695,50
2693,3824,63
4059,495,78
1697,4885,76
3124,1278,66
1107,2142,59
3800,3857,87
4986,1536,57
1882,1165,53
189,3612,74
116,367,59
1707,1062,70
997,3963,52
3531,2341,72
1092,3256,63
3481,3324,100
2266,1887,10
3584,3576,2
1149,1085,56
377,2485,89
2702,2540,36
1903,2855,44
3758,1769,27
3002,215,65
3892,1995,4
3336,3841,40
4040,1904,63
1553,2348,58
1569,857,72
4979,4111,77
417,1039,12
4726,3315,67
4675,4146,68
4076,3634,75
4398,3741,4
3175,4791,20
1266,4363,78
4817,2117,73
4314,1053,5
3360,1517,21
742,560,37
832,4541,66
4645,3698,66
1454,209,99
1794,1914,97
2843,114,49
882,728,67
1827,4479,7
3078,448,40
3009,3094,99
4449,2700,48
4258,3843,67
414,1394,70
1667,2096,1
294,4634,41
472,1896,90
2225,4078,26
1027,2729,57
1476,2095,19
831,3394,15
3670,3653,81
4718,3989,2
1383,2324,19
1727,4748,78
4896,1462,6
1647,4794,99
859,2258,12
2994,519,10
1308,3095,20
536,3001,41
262,2698,31
99,3688,70
2892,1889,37
4230,4764,45
1495,1405,39
1447,2675,5
2983,2185,52
435,3635,54
1611,3534,9
4144,3953,73
342,508,5
2608,3357,81
1759,2972,1
72,2121,79
4802,4825,81
113,4239,88
4580,3619,30
2429,4613,79
4062,218,91
1336,2624,38
3329,3179,39
4079,4519,46
1441,565,62
2534,4926,99
3249,3344,24
2413,2193,87
1642,4097,8
912,1831,82
208,1433,69
3599,2620,78
2011,639,37
4518,3836,28
954,451,24
3752,2549,4
132,467,19
4037,2828,38
4879,3220,69
3129,669,66
922,3067,56
4657,1421,28
4945,1343,59
3677,4573,98
4577,110,71
2898,1030,1
3282,3497,43
3889,1797,14
3816,1448,87
4657,884,40
4706,4196,15
4534,421,27
254,4538,84
318,3586,10
149,4964,19
397,3238,4
3732,2691,34
469,2558,17
486,3671,6
322,3780,34
4369,137,90
2851,3450,39
769,6,94
1175,349,55
364,3397,3
33,1365,46
1470,760,95
245,4808,21
4735,432,42
4588,4661,88
4429,185,100
3293,3772,42
3436,551,15
1870,3666,11
3551,2207,38
153,2377,57
4702,1777,90
362,4145,66
1583,4601,75
3400,3091,14
838,1325,22
401,21,7
551,4739,87
2317,3967,84
4587,2170,44
1412,2039,84
2665,3401,79
586,3372,17
3276,3017,11
3572,180,72
87,3025,25
4563,285,26
340,169,78
4785,2982,95
154,2067,3
1087,753,88
2984,1894,1
3274,3766,27
442,2208,82
579,2743,11
3777,4920,2
4158,1277,65
2757,412,98
3779,4675,52
3714,981,56
4352,553,93
883,2703,64
2866,3259,38
4905,98,27
1272,4779,11
3933,1685,21
4548,1102,40
2581,2334,86
2904,2812,79
947,4203,17
2211,4209,18
4758,448,3
3964,333,13
1921,3032,96
2568,664,96
1793,1792,79
4802,2591,5
4881,1469,45
742,2036,74
44,834,45
2454,201,7
384,2796,88
3450,1508,17
4068,1706,70
691,3999,9
2332,3906,100
4668,4944,53
4104,4643,47
312,122,65
414,3210,33
2194,4701,50
1977,2834,95
2659,4561,50
2235,3621,76
4637,3437,84
4827,4512,15
832,1507,85
2568,3676,33
1753,3648,73
7,1467,97
4150,81,10
4752,4887,57
1739,2441,65
123,4911,62
1555,2804,47
3157,3025,20
519,195,72
3202,4377,40
619,4761,84
1225,3259,71
199,974,28
2604,4361,37
4116,3858,96
2693,1710,38
2626,1445,44
313,4925,84
793,1744,23
2178,331,2
1527,2856,49
1652,2834,96
4242,4204,39
2698,677,70
3265,4902,26
2685,357,19
4056,3404,29
4856,3897,13
4380,1624,95
4847,247,61
1502,4656,43
2954,3235,13
1113,3885,44
1219,944,28
4595,4770,66
1224,2539,80
1862,4386,93
4446,4920,13
3878,4488,54
527,3377,88
3914,796,76
731,1900,54
620,913,12
1758,1161,24
2921,4647,71
4211,2220,37
1230,4135,99
4535,3359,44
4933,4327,38
2880,1466,28
2244,1954,62
4594,2188,2
1523,3895,65
4794,2200,57
76,328,53
2892,2538,76
3964,2120,81
3129,1666,57
2954,3306,76
4865,2962,1
4,4597,93
1374,3938,82
1076,3661,49
1688,277,40
1865,4609,0
5,4474,40
2448,4442,9
1984,437,45
2706,4540,39
4480,3315,2
468,19,38
1376,274,31
402,26,24
2202,3863,64
4047,3018,75
190,3319,67
2356,933,21
3686,2683,97
4367,3833,97
638,3429,18
1839,4762,65
1103,3170,40
3665,4369,64
4205,201,30
2428,4968,32
799,2277,40
1420,2390,44
663,602,63
971,595,0
547,387,97
487,3509,37
1790,1435,86
771,3923,46
3845,3742,27
2713,4684,95
414,2571,42
875,3181,67
41,392,13
279,4144,28
159,2024,12
1487,4665,53
4228,2091,30
1650,3716,28
2830,3561,12
1192,2649,47
1968,4465,60
370,1848,6
2521,1962,74
393,4128,93
3706,803,23
4236,3299,93
4954,4798,16
4944,4135,39
4903,4516,88
4681,2319,1
4174,3989,59
2630,11,7
508,2689,44
3547,2135,60
1297,1906,87
4020,2969,55
144,549,99
2307,1803,87
4748,217,4
226,1495,98
2142,3945,74
4434,3303,6
1870,3793,74
4269,4762,10
3832,55,72
2107,1642,73
1973,4620,5
433,4483,33
1738,1664,49
1362,2074,18
2688,1909,23
3466,2651,6
1996,2289,84
176,3148,25
2690,2471,58
4899,4286,50
1630,395,17
4062,3200,23
4791,1413,77
4826,1506,17
1037,3200,48
4938,687,80
4245,3352,47
2965,2502,84
764,2267,86
2994,2518,82
4781,1038,61
4954,1734,29
3955,1979,17
2494,3983,38
3555,701,41
4740,4500,84
2340,2323,97
1253,2748,68
46,2007,6
4266,2897,68
3265,3398,65
1640,1803,51
4245,4228,29
796,2798,95
4244,1406,79
687,1498,96
636,1888,55
551,522,30
4295,4346,42
2297,1771,59
2413,4254,22
1007,3808,60
441,608,9
4039,3018,36
2818,2869,46
1057,139,25
486,2859,23
3819,2932,63
4615,1074,33
2166,3000,34
2531,1928,11
4843,3884,100
4324,4701,75
3990,3794,91
3686,3369,68
713,3167,62
4847,1727,0
3190,1162,89
30,1270,81
4977,4174,24
2971,1993,44
2471,3051,46
4533,3792,8
301,443,45
3775,4874,2
711,2001,45
3398,3934,49
4143,349,23
347,4352,4
943,1331,54
4426,3509,62
3784,4172,31
183,4714,18
999,4997,54
3052,210,42
608,2967,2
4438,1003,33
2075,4080,94
4704,3169,50
3496,2559,6
756,2204,91
817,2635,62
286,2894,37
4485,4750,34
4261,177,74
4692,4439,21
1308,4948,32
2436,2252,38
3744,1001,88
1745,4607,52
784,4624,33
2303,2253,79
1324,1755,77
1532,3626,4
3483,3532,91
286,4061,2
4718,3561,26
2500,2478,74
699,2686,16
2418,3226,81
421,620,36
133,1891,48
4343,4051,54
4351,2522,34
2400,2148,61
2670,886,10
1858,1900,45
4294,1963,41
828,1828,9
971,4576,7
2272,717,36
2258,535,45
2296,725,28
2782,4870,79
3677,433,19
1073,4648,58
4350,2340,98
1243,4016,14
3752,3665,39
4121,4766,17
562,3008,89
148,255,90
1507,1242,64
1367,3701,69
4803,876,49
3128,2845,50
3499,2209,52
512,249,15
3096,1849,74
1907,2910,79
3019,469,6
2272,1602,14
1241,892,65
1968,40,74
4055,948,95
2105,2353,61
4757,1318,95
958,4896,78
1719,2843,82
656,2981,68
1217,2366,71
1665,1434,49
278,3116,3
3263,3322,86
2290,1084,11
4673,1966,90
75,2329,40
3518,4873,12
1112,3385,17
417,2948,62
4961,3637,47
1739,4890,87
3962,393,100
2846,4448,65
262,3652,9
1491,2097,76
4757,558,9
4802,725,43
4230,4588,99
4279,1391,62
4429,2951,0
1058,1461,38
1737,3116,0
4721,2511,95
2619,3941,35
1208,4019,46
3686,3735,91
404,497,51
198,4960,33
2329,3941,38
657,2904,68
4331,3294,12
4982,3457,88
4079,3152,55
3696,4735,19
2797,1899,100
1641,2483,9
417,927,54
3934,1559,30
4277,2414,95
3782,1917,62
77,4810,90
4854,665,86
122,6,90
2441,84,55
836,1989,78
2356,3360,78
1249,1160,31
3676,1388,17
1320,156,91
1700,667,93
1123,1859,79
1806,2692,75
1005,2410,25
2342,4515,79
181,1200,52
